district,apartment_type,property_type,floor_area,price,price_m2,build_year,floor,elevator,condition,plot,energy_class,date_scrape,municipaliy,number_of_room,number_of_room_cat,property_type_main,postcode
Myyrmäki,2h+k,apartment,"59,00",156000.0,2644.0,1976.0,5/10,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=8&search=1&sf=0&so=a,2.0,2.0,apartment,01600
Myyrmäki,"2h, k, s",apartment,"59,50",173000.0,2908.0,1983.0,3/4,on,tyyd.,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=8&search=1&sf=0&so=a,2.0,2.0,apartment,01600
Myyrmäki,"2h,k,kph,par",apartment,"60,00",128000.0,2133.0,1975.0,4/5,on,hyvä,oma							,G,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=8&search=1&sf=0&so=a,2.0,2.0,apartment,01600
Myyrmäki,2h+kk,apartment,"47,00",124000.0,2638.0,1970.0,6/6,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=8&search=1&sf=0&so=a,2.0,2.0,apartment,01600
Myyrmäki,"2h, k, kh, vh, ...",apartment,"57,00",102000.0,1789.0,1971.0,3/5,on,tyyd.,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=8&search=1&sf=0&so=a,2.0,2.0,apartment,01600
Myyrmäki,"oh,mh,k,kh,lasi...",apartment,"54,00",110000.0,2037.0,1972.0,4/5,on,tyyd.,oma							,G,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=9&search=1&sf=0&so=a,,nan,apartment,01600
Myyrmäki,"2h, k, kph, eri...",apartment,"57,00",111000.0,1947.0,1969.0,1/5,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=9&search=1&sf=0&so=a,2.0,2.0,apartment,01600
Myyrmäki,"2h, k, vh ja pa...",apartment,"60,50",129887.0,2147.0,1975.0,5/6,on,hyvä,oma							,G,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=9&search=1&sf=0&so=a,2.0,2.0,apartment,01600
Myyrmäki,2h+kk+s+lasitet...,apartment,"51,50",215000.0,4175.0,2003.0,3/5,on,hyvä,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=9&search=1&sf=0&so=a,2.0,2.0,apartment,01600
Myyrmäki,"2h,k,s",apartment,"61,50",169000.0,2748.0,1983.0,1/5,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=9&search=1&sf=0&so=a,2.0,2.0,apartment,01600
Myyrmäki,"2h, k, lasitett...",apartment,"54,00",112000.0,2074.0,1970.0,2/6,ei,tyyd.,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=10&search=1&sf=0&so=a,2.0,2.0,apartment,01600
Myyrmäki,"2h,k,kph,vh,parv.",apartment,"60,50",118000.0,1950.0,1975.0,5/6,on,tyyd.,oma							,G,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=10&search=1&sf=0&so=a,2.0,2.0,apartment,01600
Myyrmäki,2h+k+kph+s+parv...,apartment,"45,50",219000.0,4813.0,2018.0,3/6,on,hyvä,oma							,C,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=10&search=1&sf=0&so=a,2.0,2.0,apartment,01600
Myyrmäki,2h+k+kph+s+las....,apartment,"54,50",183000.0,3358.0,1988.0,3/3,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=10&search=1&sf=0&so=a,2.0,2.0,apartment,01600
Myyrmäki,"2h, k, kph, et ...",apartment,"57,00",105000.0,1842.0,1971.0,1/7,on,huono,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=11&search=1&sf=0&so=a,2.0,2.0,apartment,01600
Myyrmäki,"2h, avok, sauna...",apartment,"56,00",215000.0,3839.0,2006.0,2/7,on,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=11&search=1&sf=0&so=a,2.0,2.0,apartment,01600
Myyrmäki,2h+k,apartment,"57,00",135000.0,2368.0,1970.0,3/5,on,tyyd.,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=11&search=1&sf=0&so=a,2.0,2.0,apartment,01600
Myyrmäki,2h+k+parveke (y...,apartment,"60,00",132000.0,2200.0,1975.0,2/5,on,hyvä,oma							,G,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=11&search=1&sf=0&so=a,2.0,2.0,apartment,01600
Myyrmäki,"2h, k, s, lasit...",apartment,"53,00",165000.0,3113.0,1989.0,5/7,on,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=11&search=1&sf=0&so=a,2.0,2.0,apartment,01600
Myyrmäki,"2 h, kk, kph, v...",apartment,"47,50",138000.0,2905.0,1981.0,5/6,on,tyyd.,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=11&search=1&sf=0&so=a,2.0,2.0,apartment,01600
Myyrmäki,"2h,k,kph, vh,parv.",apartment,"60,50",115000.0,1901.0,1975.0,2/6,on,tyyd.,oma							,G,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=11&search=1&sf=0&so=a,2.0,2.0,apartment,01600
Myyrmäki,2h+k+kph+p,apartment,"57,00",107500.0,1886.0,1970.0,2/7,on,huono,oma							,G,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=11&search=1&sf=0&so=a,2.0,2.0,apartment,01600
Myyrmäki,"2h, k, kph,  om...",apartment,"60,00",143000.0,2383.0,1978.0,2/5,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=11&search=1&sf=0&so=a,2.0,2.0,apartment,01600
Myyrmäki,"2h, k, kph, s, ...",apartment,"59,50",176000.0,2958.0,1983.0,4/4,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=12&search=1&sf=0&so=a,2.0,2.0,apartment,01600
Myyrmäki,2h+kh+kt+terass...,apartment,"30,50",165500.0,5426.0,2017.0,1/6,on,hyvä,oma							,C,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=12&search=1&sf=0&so=a,2.0,2.0,apartment,01600
Myyrmäki,"2h, avok, kph, ...",apartment,"48,00",150078.0,3127.0,1976.0,2/12,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=12&search=1&sf=0&so=a,2.0,2.0,apartment,01600
Myyrmäki,"2h, k, vh, s",apartment,"60,50",170000.0,2810.0,1990.0,2/3,ei,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=12&search=1&sf=0&so=a,2.0,2.0,apartment,01600
Myyrmäki,"3-4h, k, kph, e...",apartment,"71,50",148000.0,2070.0,1973.0,1/5,on,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=13&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,3h+k+s,apartment,"71,50",250000.0,3497.0,2005.0,1/4,on,hyvä,oma							,C,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=13&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,"3h, k, kph, s, ...",apartment,"73,00",130000.0,1781.0,1974.0,2/5,on,tyyd.,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=13&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,3 h+k+sauna+las...,apartment,"74,00",135000.0,1824.0,1974.0,2/5,on, ,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=15&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,"3h, kt, kph, sa...",apartment,"54,00",278000.0,5148.0,2021.0,5/6,on,hyvä,oma							,B,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=15&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,3 h + k + s,apartment,"71,00",145500.0,2049.0,1973.0,2/5,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=15&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,3-4h+k+kh+wc+la...,apartment,"71,50",160000.0,2238.0,1976.0,2/5,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=15&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,"3h, kk, ph, s, ...",apartment,"68,00",238000.0,3500.0,1995.0,1/5,on,tyyd.,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=15&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,3h+k+s,apartment,"72,00",136000.0,1889.0,1979.0,3/3,ei,tyyd.,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=16&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,"3h, k, kph, vh",apartment,"71,00",200000.0,2817.0,1969.0,4/6,on,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=16&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,"3h, k, s, wc, v...",apartment,"73,50",131000.0,1782.0,1975.0,2/11,on,tyyd.,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=16&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,3h + k + s,apartment,"71,00",130000.0,1831.0,1973.0,1/5,on,tyyd.,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=16&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,"3h,k,s,vh,p",apartment,"71,00",152500.0,2148.0,1977.0,5/5,on,tyyd.,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=16&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,3h+k,apartment,"80,00",157000.0,1963.0,1975.0,2/5,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=16&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,"3h, k, s, kph, p",apartment,"72,50",205000.0,2828.0,1970.0,1/5,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=17&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,3h+k+p+kph+wc+vh,apartment,"67,00",167000.0,2493.0,1971.0,3/7,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=17&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,"3h, k, s, kph, ...",apartment,"80,50",183000.0,2273.0,1983.0,3/4,on,tyyd.,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=17&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,"3h, k, rh",apartment,"89,00",144000.0,1618.0,1974.0,2/5,on,tyyd.,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=18&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,3h+kt,apartment,"50,00",246749.0,4935.0,2021.0,4/6,on,hyvä,oma							,B,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=18&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,3h+k+s+erill wc...,apartment,"72,00",154000.0,2139.0,1979.0,2/3,ei,tyyd.,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=18&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,"3h, k, psh, s, ...",apartment,"80,00",170500.0,2131.0,1985.0,2/3,ei,tyyd.,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=18&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,3h+k+s+erill wc...,apartment,"74,00",195000.0,2635.0,1971.0,3/5,on,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=18&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,3h+k+las.parveke,apartment,"71,00",133000.0,1873.0,1974.0,5/5,on,tyyd.,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=18&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,"3h, k, s, wc, v...",apartment,"73,50",160000.0,2177.0,1975.0,6/9,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=19&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,3h+k+s,apartment,"73,00",166000.0,2274.0,1981.0,2/3,ei,tyyd.,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=19&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,"oh,kt,2mh,vh,kh...",apartment,"52,50",238000.0,4533.0,2017.0,5/6,on,hyvä,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=19&search=1&sf=0&so=a,,nan,apartment,01600
Myyrmäki,"3h, k, kph, vh,...",apartment,"80,50",141860.0,1762.0,1975.0,2/5,on,tyyd.,oma							,G,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=20&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,"3h, k, ph, eril...",apartment,"83,00",109000.0,1313.0,1972.0,3/3,ei,huono,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=20&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,3h+k+s,apartment,"74,00",186000.0,2514.0,1971.0,4/5,on,tyyd.,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=20&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,3h+k+s,apartment,"73,50",168000.0,2286.0,1980.0,2/3,ei,tyyd.,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=20&search=1&sf=0&so=a,3.0,3+,apartment,01600
Myyrmäki,4h+k+kph+erill....,apartment,"91,00",173000.0,1901.0,1975.0,3/5,on,hyvä,oma							,G,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=23&search=1&sf=0&so=a,4.0,3+,apartment,01600
Myyrmäki,"4h, k",apartment,"88,00",130000.0,1477.0,1970.0,2/7,on,hyvä,oma							,G,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=23&search=1&sf=0&so=a,4.0,3+,apartment,01600
Myyrmäki,"4h, k, kph, vh,...",apartment,"82,00",183000.0,2232.0,1973.0,5/5,on,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=23&search=1&sf=0&so=a,4.0,3+,apartment,01600
Myyrmäki,"4h, k, s ja las...",apartment,"93,50",98000.0,1048.0,1972.0,3/5,on,tyyd.,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=24&search=1&sf=0&so=a,4.0,3+,apartment,01600
Myyrmäki,5h+k+s,apartment,"89,50",165000.0,1844.0,1973.0,5/5,on,tyyd.,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=25&search=1&sf=0&so=a,5.0,3+,apartment,01600
Myyrmäki,"4 h, k, kph, er...",apartment,"81,00",158000.0,1951.0,1973.0,5/5,on,hyvä,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=25&search=1&sf=0&so=a,4.0,3+,apartment,01600
Myyrmäki,"4-5h,k,s,kph,wc,p",row house,"98,00",280000.0,2857.0,1993.0,1/2,ei,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=25&search=1&sf=0&so=a,4.0,3+,house,01600
Myyrmäki,4h+k,apartment,"84,50",148000.0,1751.0,1975.0,5/8,on,tyyd.,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=26&search=1&sf=0&so=a,4.0,3+,apartment,01600
Myyrmäki,"4h, k, kph, s, ...",apartment,"82,50",145000.0,1758.0,1971.0,2/5,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=26&search=1&sf=0&so=a,4.0,3+,apartment,01600
Myyrmäki,"5h, k, kph, sau...",apartment,"97,50",277500.0,2846.0,1989.0,1/3,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=28&search=1&sf=0&so=a,5.0,3+,apartment,01600
Myyrmäki,6h+k+sauna,apartment,"122,00",148000.0,1213.0,1971.0,5/5,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=28&search=1&sf=0&so=a,6.0,3+,apartment,01600
Myyrmäki,"4h,k,kph,erill ...",apartment,"72,00",165000.0,2292.0,1976.0,5/5,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=29&search=1&sf=0&so=a,4.0,3+,apartment,01600
Myyrmäki,4h+k,apartment,"84,50",151000.0,1787.0,1975.0,8/8,on,tyyd.,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=29&search=1&sf=0&so=a,4.0,3+,apartment,01600
Myyrmäki,"5h, k, khh, s, ...",apartment,"126,50",190000.0,1502.0,1972.0,3/5,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=29&search=1&sf=0&so=a,5.0,3+,apartment,01600
Myyrmäki,4h+k+s/ph+erill...,apartment,"88,00",240000.0,2727.0,1989.0,2/3,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=29&search=1&sf=0&so=a,4.0,3+,apartment,01600
Simonkylä,1h + kk + kph (...,apartment,"30,50",85000.0,2787.0,1971.0,2/3,ei,hyvä,oma							,G,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=0&search=1&sf=0&so=a,1.0,1.0,apartment,95200
Simonkylä,1h + kk + kph (...,apartment,"30,50",85000.0,2787.0,1971.0,2/3,ei,hyvä,oma							,G,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=1&search=1&sf=0&so=a,1.0,1.0,apartment,95200
Simonkylä,"1h, kk, kph",apartment,"33,00",107000.0,3242.0,1968.0,1/6,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=2&search=1&sf=0&so=a,1.0,1.0,apartment,95200
Simonkylä,1h + kt + pesut...,apartment,"37,50",156000.0,4160.0,2017.0,2/7,on,hyvä,vuokra							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=3&search=1&sf=0&so=a,1.0,1.0,apartment,95200
Simonkylä,2h+k+kph,apartment,"59,50",142000.0,2387.0,1967.0,2/3,ei,tyyd.,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=5&search=1&sf=0&so=a,2.0,2.0,apartment,95200
Simonkylä,2h+k+las.parv,apartment,"58,00",120000.0,2069.0,1969.0,3/6,on,tyyd.,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=6&search=1&sf=0&so=a,2.0,2.0,apartment,95200
Simonkylä,"2h, eteinen, ke...",apartment,"48,00",155000.0,3229.0,1961.0,1/2,ei,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=8&search=1&sf=0&so=a,2.0,2.0,apartment,95200
Simonkylä,2h+kk+s+p,apartment,"45,00",168000.0,3733.0,2004.0,3/5,on,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=8&search=1&sf=0&so=a,2.0,2.0,apartment,95200
Simonkylä,2h+k,apartment,"48,00",128500.0,2677.0,1969.0,4/6,on,tyyd.,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=8&search=1&sf=0&so=a,2.0,2.0,apartment,95200
Simonkylä,2h+k+las.parv,apartment,"58,00",80393.0,1386.0,1969.0,5/6,on,tyyd.,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=8&search=1&sf=0&so=a,2.0,2.0,apartment,95200
Simonkylä,"2h, kt, las.par...",apartment,"40,00",183000.0,4575.0,2015.0,4/8,on,hyvä,oma							,B,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=9&search=1&sf=0&so=a,2.0,2.0,apartment,95200
Simonkylä,"2h, avokeitti...",row house,"56,50",183000.0,3239.0,1989.0,1/1,ei,tyyd.,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=10&search=1&sf=0&so=a,2.0,2.0,house,95200
Simonkylä,"2h, kk, s, piha...",apartment,"52,50",210000.0,4000.0,2014.0,1/6,on,hyvä,oma							,B,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=10&search=1&sf=0&so=a,2.0,2.0,apartment,95200
Simonkylä,2h+k+kph+s+las.p.,apartment,"56,00",220000.0,3929.0,2016.0,4/4,on,hyvä,oma							,C,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=11&search=1&sf=0&so=a,2.0,2.0,apartment,95200
Simonkylä,"2h, k, vh, kph,...",apartment,"39,00",126000.0,3231.0,1988.0,2/3,ei,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=12&search=1&sf=0&so=a,2.0,2.0,apartment,95200
Simonkylä,"2h, k, kph, wc,...",apartment,"55,00",149000.0,2709.0,1969.0,6/6,on,tyyd.,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=12&search=1&sf=0&so=a,2.0,2.0,apartment,95200
Simonkylä,2 h + k,apartment,"59,00",145000.0,2458.0,1968.0,3/3,ei,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=12&search=1&sf=0&so=a,2.0,2.0,apartment,95200
Simonkylä,2h+k+kph,apartment,"59,50",157000.0,2639.0,1967.0,3/3,ei,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=12&search=1&sf=0&so=a,2.0,2.0,apartment,95200
Simonkylä,3h+k+khh+kh+s+vh+p,apartment,"77,00",262000.0,3403.0,2004.0,2/5,on,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=14&search=1&sf=0&so=a,3.0,3+,apartment,95200
Simonkylä,3 h+k+kph+erill...,apartment,"75,00",175000.0,2333.0,1967.0,3/3,ei,tyyd.,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=14&search=1&sf=0&so=a,3.0,3+,apartment,95200
Simonkylä,3 h + k,apartment,"75,00",159000.0,2120.0,1969.0,1/6,on, ,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=15&search=1&sf=0&so=a,3.0,3+,apartment,95200
Simonkylä,3 h+k+kph/wc+er...,apartment,"75,00",189000.0,2520.0,1967.0,3/3,ei,tyyd.,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=16&search=1&sf=0&so=a,3.0,3+,apartment,95200
Simonkylä,3h+k+kph+s,row house,"101,00",280000.0,2772.0,2001.0,1/2,ei,hyvä,oma							,G,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=17&search=1&sf=0&so=a,3.0,3+,house,95200
Simonkylä,"3 h, avok, kph,...",apartment,"59,50",225000.0,3782.0,2014.0,2/7,on,hyvä,oma							,B,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=19&search=1&sf=0&so=a,3.0,3+,apartment,95200
Simonkylä,"3h, avokeitti...",apartment,"79,00",197000.0,2494.0,1968.0,2/3,ei,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=19&search=1&sf=0&so=a,3.0,3+,apartment,95200
Simonkylä,3 h+k,apartment,"75,00",166000.0,2213.0,1967.0,2/3,ei,hyvä,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Vantaa&cr=1&t=3&l=0&z=20&search=1&sf=0&so=a,3.0,3+,apartment,95200
